SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.5037576729981889,0,1,1,1,1,1,1.4437129832253957,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1.2879383306831464,1,1,1,0,1,0,1.5135084572323727,0,1,0,0,0,1,1,0,0,0,0
1,1,0,1.3286586944031769,0,1,1,1,0,0,0.9850570111795456,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.281261141365086,1,0,0,0,0,1,0.674523648209823,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1145631287986442,0,0,0,1,0,0,-0.4789861459668089,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.2699292376823877,0,0,0,0,1,0,-0.181524482937073,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1.2879383306831464,0,0,1,1,1,0,-0.4956041159684701,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4815325201292102,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1477681465222966,1,0,1,0,0,1,1.1429277261953277,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.3286586944031769,1,0,0,0,0,0,-1.328164413051698,0,0,1,0,1,0,0,1,0,0,0
1,1,0,-0.5029282484374357,0,0,0,0,0,1,0.14846109313385222,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9997866885323291,0,0,0,1,0,1,-0.5375968158689283,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,1,0,1,1,1.1013828011911744,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.3106496014024181,0,1,1,0,0,1,-0.3161300399505289,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.2660914695583039,0,0,0,0,0,0,-0.745212249669733,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.125056875803025,0,0,1,0,0,1,-0.4640299729653139,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.188488510242327,1,1,1,1,1,0,0.0893484280900052,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0.3513699651224484,0,0,1,1,1,1,0.7125223031523015,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0.3106496014024181,0,1,0,0,1,1,-0.3393951979528547,1,0,0,0,1,0,1,0,0,0,0
0,1,1,-0.24320702920390813,1,0,0,1,0,1,0.8009900426131411,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.9185851311729007,1,0,0,0,0,1,0,0,1,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.2094483000783206,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.3106496014024181,0,0,1,0,1,1,1.1445895231954937,0,1,0,0,1,0,0,1,0,0,1
1,1,0,-0.6501373217705692,1,0,0,1,0,1,0.8055974488254162,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.055833672077855,1,1,0,1,1,0,0.8155537171626008,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.243388534599978,0,0,0,1,0,1,0.36197305794187706,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.1960038562387048,0,0,0,0,0,1,-0.9409657120129912,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.1779947632379461,0,0,0,0,0,1,0.1873944510998066,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-0.6666391278783103,0,1,0,0,0,1,-0.8595376590048512,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-1.0324961007069258,1,0,0,0,0,1,0.35318556122657896,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5657218836373634,1,0,1,1,1,1,1.4539857181436973,0,1,0,0,0,1,0,1,0,0,1
0,0,0,-0.869246578560872,1,1,1,1,0,1,1.0752829990381403,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.04772069458875641,1,0,0,1,1,1,1.2162996030179845,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.4013174247241543,0,1,0,0,1,1,1.1144169612187986,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.0843365120829946,1,0,0,0,0,1,0.966777244177718,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.5013837698056542,1,0,1,1,0,1,0.9780047068986584,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,1,0,-0.5238546649712943,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.8295205827584317,1,1,1,1,0,1,1.1612074931971548,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.1330033570927358,1,0,0,0,0,1,0.4220725916799256,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.7791224405188029,1,0,1,1,0,1,1.3843133155899592,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.2879383306831464,0,1,0,1,0,1,0.2754696921086108,1,0,0,0,1,0,0,1,0,0,0
1,1,0,-0.0151133083578247,1,0,0,0,0,1,0.6729765999248374,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.9621754209229036,1,0,0,0,0,1,-1.3397969920528607,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.1960038562387048,0,0,1,0,1,1,-0.9276713360116622,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.8295205827584317,0,0,1,0,0,1,0.6743009721484804,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.1145631287986442,1,0,1,1,0,0,1.307445629211773,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1.0436161483629645,0,0,0,0,0,0,-1.477726143066649,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-1.2367242199587352,1,0,0,1,0,1,0.7906267621601091,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5444780367182193,0,0,0,0,0,0,-1.481049737066981,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0.3513699651224484,1,0,1,0,0,1,0.5147684601325326,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-0.6385186579827569,1,0,0,1,0,0,0,0,1,0,1
0,0,1,-0.5851984004382496,0,0,0,0,0,1,-0.9891578250178088,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.7888002190384014,0,0,0,0,0,1,-1.4744025490663168,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0.5142514200025698,0,1,0,1,0,0,-0.0685222869257764,1,0,0,0,1,0,0,1,0,0,1
0,1,1,1.4508197855632678,1,0,0,0,0,0,-1.3082228490497043,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.13210037023618995,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.6364125111626608,0,0,0,0,0,1,-1.4860351280674795,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0.1070477828022663,0,0,0,0,0,0,-1.462769970065154,0,0,1,0,1,0,0,0,0,1,0
0,1,0,-0.6666391278783103,1,0,0,0,0,1,0.3535741511164189,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.8808909395738749,1,0,1,0,1,1,-0.3088378304542559,1,0,0,1,0,0,0,1,0,0,1
0,1,1,1.0843365120829946,1,1,1,1,1,0,0.8487896571659234,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-1.2367242199587352,0,0,0,0,0,0,0.0311855330841909,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3519123541162524,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.2594354906780068,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,1,0,0,0,0,1,0
0,1,1,1.6137012404433893,0,1,1,1,1,0,0.0311855330841909,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2395446297197243,0,0,0,0,0,1,0.19771053565106592,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1960038562387048,0,1,0,0,0,0,-1.1653083070354178,1,0,0,1,0,0,0,1,0,0,1
0,1,0,-0.9516816739185228,0,0,1,0,0,0,-0.4623681759651477,1,0,0,1,0,0,0,0,0,1,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-0.6900343649879066,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-1.2774445836787656,0,0,0,0,0,0,-0.6667692069855808,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8144240712411001,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.188488510242327,0,0,0,0,0,1,-1.4943441130683104,0,0,1,0,1,0,0,0,1,0,0
0,1,0,-1.0801919926528845,0,0,0,0,0,0,-1.4847587945328458,0,0,1,1,0,0,1,0,0,0,1
1,0,0,-0.8702409464784621,0,0,1,0,0,1,1.0049985751815391,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.8315358019856232,0,0,0,0,0,0,0.6459359266925251,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.214780626918094,0,0,0,0,0,1,0.31756999091655186,0,1,0,1,0,0,1,0,0,0,1
0,0,1,-1.2774445836787656,0,0,0,1,0,0,-0.5255164619714603,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1584978737766328,0,1,0,1,0,0,0,0,0,1,1
1,1,0,0.880734693482843,1,0,1,1,1,1,1.5184938482328711,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-1.1795427500942293,1,0,0,0,0,0,-0.3304838029076741,1,0,0,1,0,0,0,1,0,0,1
0,1,1,1.4100994218432374,1,1,0,1,0,1,0.4964886931307054,1,0,0,0,0,1,0,0,1,0,1
0,1,1,1.6137012404433893,0,1,0,1,1,1,1.3340343812144315,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1774236690988095,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1145631287986442,0,0,0,0,0,1,0.8222009051632655,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,1,1,1,1,-0.8096837489998675,1,0,0,1,0,0,0,1,0,0,1
0,0,1,0.9272924919232283,1,0,1,0,0,1,-0.523308053060238,1,0,0,1,0,0,0,1,0,0,1
1,0,0,-1.1960038562387048,1,0,0,1,0,0,0.8737166121684152,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5851984004382496,0,0,0,1,0,1,-0.5055748979694671,1,0,0,1,0,0,0,0,0,1,1
1,1,0,0.36777018065974576,1,0,0,1,0,1,1.1677436906018384,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5322605130033284,1,1,1,1,1,0,0.4782089261288781,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1.6137012404433893,1,1,1,1,1,0,1.7528072252562945,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.1145631287986442,0,0,0,1,0,1,0.1757618720986434,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.9109613101984924,1,0,0,0,0,1,0.682761848194289,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,1,0,1,0.1724382780983114,1,0,0,0,1,0,0,0,1,0,0
0,1,1,-0.9924020376385532,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,1,0,0,0.9850570111795456,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.2292088739623573,0,0,0,0,0,1,0.8089065291619363,0,1,0,0,1,0,0,0,0,1,0
0,1,0,-1.0036614323305713,0,0,0,0,1,0,-0.7216141618974885,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-1.055869709614421,1,0,0,1,1,1,1.3196873859615985,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.2879383306831464,1,0,1,1,1,0,0.7241548821534641,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.9109613101984924,1,0,0,0,0,0,0.720831288153132,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.5856592205275932,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.7992939660427822,1,1,1,1,1,1,0.8138919201624348,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8820255971692458,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1292315560939922,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.5109620830699717,0,0,1,0,1,0,0,1,0,0,1
0,0,1,-0.3001558543980371,0,0,1,0,1,1,-0.3327480099521901,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.46087051060872025,1,0,1,0,0,1,0.5833259561648947,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9091476343535759,1,0,0,0,1,1,1.119446207549756,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.9621754209229036,0,1,1,1,0,1,1.3572995392167568,0,1,0,0,1,0,0,1,0,0,0
0,1,1,1.4100994218432374,1,1,0,0,1,0,1.393859073220412,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-0.1779947632379461,0,1,0,1,1,0,-0.4640299729653139,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,1,1,0,0,1,-0.736564680992558,1,0,0,1,0,0,0,0,1,0,1
0,0,1,-0.1372743995179157,0,1,1,1,1,1,-0.6567984249845842,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1.0843365120829946,0,0,0,0,0,0,-1.4677553610656522,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.7315267944179115,0,0,1,1,0,1,0.9743025872753388,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.5549717837226001,0,1,0,1,1,0,-0.8811410200070108,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-0.1779947632379461,0,0,0,1,1,0,0.8720548151682491,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.0965540357978854,1,0,1,0,0,1,1.1612074931971548,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4915401492832985,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-0.912325798015789,0,0,0,1,0,1,0.6648297433642807,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.9217142235892011,1,1,0,0,0,0,1.0865635942344014,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5729808767233588,1,0,0,0,0,0,-1.3065610520495383,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,1,0,0,0,0.6493740171459885,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-1.2367242199587352,0,1,0,0,0,1,0.3203382111130964,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,1,0,0,1,1,1,0.1707764810981453,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0.758573602322752,0,0,0,0,0,0,-1.4727407520661506,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-0.6451658459834212,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2529053646087494,0,0,1,0,0,1,-0.744941616961621,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.7073594915983407,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-1.1960038562387048,0,1,1,0,0,0,0.8338334841644282,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.4223169455581282,0,1,0,0,0,1,-0.1665683099355778,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-0.5037576729981889,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.3815965818380978,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0.5549717837226001,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.329826210051864,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-1.2367242199587352,0,0,0,0,1,0,-1.1869116680375775,1,0,0,1,0,0,1,0,0,0,0
0,0,1,-0.6666391278783103,1,0,0,0,1,1,0.4898415051300408,0,1,0,0,1,0,0,1,0,0,0
0,1,1,1.4100994218432374,0,0,0,0,0,1,-1.5076384890696393,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0.188488510242327,0,1,0,1,1,1,-0.1998042499389002,1,0,0,0,1,0,0,0,0,1,0
0,1,1,-1.1960038562387048,1,0,1,1,0,1,0.1458495260956535,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-1.1552834925186746,0,0,0,0,0,0,-0.6484894399837535,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.0571086479343907,0,1,0,1,1,0,-0.6060919049822396,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.4735310562825394,1,0,1,1,1,1,0.6809481601491449,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.2623285195385623,0,0,0,0,0,1,-0.5566236991085834,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-0.055833672077855,1,1,0,1,0,1,0.6643301901474837,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-1.5109620830699717,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.5110861999300851,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.880734693482843,0,1,0,1,1,0,0.6526976111463211,0,1,0,0,1,0,0,0,1,0,0
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.328164413051698,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,1,0,0,1,1,0,-0.0901256479279362,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.3513699651224484,0,0,0,0,1,0,-0.4889569279678058,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-0.4630373092781585,1,0,1,0,0,1,1.1661928841976528,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0.3920903288424788,0,0,1,0,1,0,-1.0373499380226263,1,0,0,0,1,0,0,0,0,1,1
0,1,1,-1.1960038562387048,0,0,1,1,0,1,-0.2862176939475387,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1.4508197855632678,0,1,1,1,1,0,-0.0136829859202946,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.491020519067978,0,0,1,1,0,0,0,0,1,0,0
0,0,0,-0.2187151269579764,0,1,0,1,1,0,0.1524967140963176,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.3286586944031769,1,1,1,1,0,1,1.1495749141959914,0,1,0,0,0,1,0,0,1,0,0
0,1,1,1.1657772395230557,0,1,0,0,0,1,-0.5005895069689685,1,0,0,0,1,0,1,0,0,0,0
0,1,0,1.002895784642934,0,1,1,0,1,1,0.1857326540996401,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.4508197855632678,0,0,1,1,1,0,1.3622849302172555,0,1,0,0,1,0,0,1,0,0,0
0,1,1,-0.5851984004382496,0,0,0,0,0,0,-1.4727407520661506,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.5549717837226001,0,0,0,0,0,1,-1.5126238800701377,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.0331224013585834,1,1,0,0,0,1,-0.3693075439558449,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1.4508197855632678,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0.3920903288424788,1,1,1,0,0,1,-0.1532739339342488,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.270133362834816,0,0,0,0,0,0,-0.6181087799219148,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.1145631287986442,1,0,0,0,0,0,0.358559542116917,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4993295040688086,0,0,1,1,0,0,1,0,0,0,0
0,1,0,1.125056875803025,1,0,1,1,0,0,1.2542681252064576,0,1,0,0,1,0,1,0,0,0,0
1,0,0,-1.2155026882800772,0,0,0,1,0,1,-0.9558423637485302,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.1657772395230557,1,0,1,1,0,1,1.3556377422165908,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.9214550572028734,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.9109613101984924,1,0,1,0,0,1,0.5297246331340278,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0.188488510242327,0,1,1,0,0,0,0.3436033691154218,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.1145631287986442,0,0,0,1,0,0,-0.8395960950028577,1,0,0,1,0,0,0,0,1,0,1
1,1,0,-0.34294248668957883,0,1,0,0,0,1,0.3155869044774293,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.3815965818380978,0,0,0,0,0,1,-0.6584602219847502,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.5549717837226001,0,1,0,1,1,1,-0.1333323699322553,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1.2064976032430856,0,1,1,0,0,0,-0.2862176939475387,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-0.62591876415828,0,0,0,0,0,1,0.2006888271011353,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-1.2562129441162204,0,0,0,0,0,1,-0.5046632596034768,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.1552834925186746,0,1,0,0,0,1,-0.4723389579661445,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.9924020376385532,1,0,1,0,0,0,1.1994288242009752,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9924020376385532,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.9109613101984924,0,0,0,0,0,1,-1.0253001534790491,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.188488510242327,0,0,0,0,0,1,-0.0003886099189655,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-0.3001558543980371,1,1,1,0,0,1,1.2642389072074542,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-0.7888002190384014,1,0,0,0,0,0,-1.3381351950526947,0,0,1,0,1,0,1,0,0,0,0
0,1,0,-0.1260542334036109,1,1,1,0,0,1,0.7454804517880534,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,1,1,1,0,0,1,0.6892571451499756,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0.6771328748826912,1,0,1,1,1,1,1.435403998224565,0,1,0,0,0,1,1,0,0,0,1
0,0,0,1.5729808767233588,1,1,1,1,1,0,0.5264010391336954,1,0,0,0,0,1,1,0,0,0,0
0,1,0,-0.7888002190384014,1,0,0,1,0,1,1.245959140205627,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.9095073087762869,1,0,0,0,0,1,1.013589499470636,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-1.1552834925186746,1,0,1,1,0,1,0.6659919871476498,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1106026238075377,0,0,1,0,1,1,0.802668984513,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.748079855318371,1,0,0,0,0,1,1.0249401391835322,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,0,1,0,0,1,1,0.5829021371393436,0,1,0,1,0,0,0,0,0,1,0
1,0,0,-1.1960038562387048,1,0,1,1,0,1,1.3424694955384477,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8295205827584317,0,0,0,0,1,1,-0.1649065129354117,1,0,0,0,1,0,0,0,1,0,1
0,1,1,-1.1145631287986442,0,1,0,1,0,1,0.8504514541660894,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0.0256070553622056,0,0,0,1,1,1,-0.3377334009526884,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,0.4566055651267183,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0738427650786138,0,0,0,0,1,1,-0.5022513039691348,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0.9214550572028734,1,1,0,0,0,1,1.1312951471941644,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.1657772395230557,1,1,1,1,1,0,1.6730409692483204,0,1,0,0,0,1,0,1,0,0,0
0,1,0,-0.9109613101984924,1,0,0,1,0,1,1.1213243651931677,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,0,0,0,0,-0.3144682429503628,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-1.1022175504259493,0,0,0,0,0,0,-1.493231237441904,0,0,1,0,1,0,0,0,0,1,1
0,0,0,-0.07831398349321558,0,0,1,1,1,1,0.7498235832458553,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1.0436161483629645,0,0,0,0,0,1,-1.51594747407047,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.966777244177718,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.060248554160366,0,0,0,0,0,1,0.484293711137116,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.045251643439102,0,0,1,0,0,1,-0.9146933902438055,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0.758573602322752,1,0,1,0,1,0,0.6460504231456565,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-0.3815965818380978,0,0,1,0,1,1,0.4765471291287116,0,1,0,1,0,0,0,0,0,1,0
0,1,1,-0.3001558543980371,0,0,0,0,1,0,0.7025515211513048,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.4223169455581282,1,0,0,1,0,1,0.7972739501607736,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-0.4223169455581282,0,0,0,1,0,1,-0.5088984919697991,1,0,0,0,1,0,0,1,0,0,0
0,1,0,-1.0381291153286316,0,0,0,1,0,1,0.7309386573978858,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.3437347380079956,0,0,1,1,0,1,1.1461341113128591,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.5039721272050119,1,0,0,0,0,1,0.6992084785494475,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-0.7888002190384014,0,0,0,0,0,0,0.7839795741594444,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.9924020376385532,0,0,1,0,0,1,0.7424346491552913,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1.002895784642934,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.42300209848657305,1,0,0,0,1,1,0.8385881963089119,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3001558543980371,1,0,0,0,0,1,0.6593447991469852,0,1,0,1,0,0,0,0,0,1,0
0,0,1,-0.3815965818380978,0,0,1,0,1,1,-0.3144682429503628,1,0,0,1,0,0,1,0,0,0,0
0,1,0,-0.7466385710072757,1,0,0,0,0,1,0.7085222932301498,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.773531688772294,0,0,0,1,0,1,1.0560992262131241,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.39726413340549455,1,1,1,0,0,1,1.0319447455193174,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.0205474164668964,1,0,0,0,0,0,-1.4129807258301716,0,0,1,0,1,0,0,0,1,0,1
