SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0.1477681465222966,1,1,0,0,0,1,0.8670694241677506,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.7073594915983407,1,0,0,1,1,1,0.6078290921418354,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9516816739185228,0,0,0,0,0,1,0.8654076271675846,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.0394384653905775,1,0,1,1,0,1,1.3499089842881797,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.2699292376823877,1,0,1,1,0,1,1.3589613362169235,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.4507730508353402,0,0,0,0,0,1,0.8471959040239989,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.9621754209229036,1,0,0,0,0,1,-1.289943082047877,0,0,1,0,0,1,1,0,0,0,0
0,0,0,1.5322605130033284,1,1,1,1,1,1,1.624848856243503,0,1,0,0,0,1,1,0,0,0,0
1,1,0,-1.2766406913647017,1,0,0,1,0,1,1.1975975252729787,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.7178532386027215,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.2639062844341575,0,0,1,1,0,0,0.8675675650218939,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,1,0,0,0,1,1,1.1994288242009752,0,1,0,1,0,0,0,0,0,1,0
0,0,0,1.6137012404433893,1,0,0,0,0,0,-1.329826210051864,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,1,0,0.6992279271509723,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3920903288424788,0,0,0,1,1,0,0.0577742850868488,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.1075172725153932,1,0,1,1,0,0,1.307977580458424,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-0.9924020376385532,0,0,1,0,0,1,0.7424346491552913,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.2594354906780068,0,0,0,0,0,1,-1.4660935640654862,0,0,1,0,1,0,0,1,0,0,0
0,0,0,1.1657772395230557,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8238627021634315,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4954966178855016,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.055833672077855,1,0,0,0,0,1,-0.1898334679379036,1,0,0,1,0,0,0,1,0,0,0
0,1,0,1.3286586944031769,1,1,1,1,0,0,0.830509890164096,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.9705170436487293,0,0,0,0,0,0,-0.6518130339840859,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.5292418500717988,0,0,1,1,0,0,1,0,0,0,0
0,1,0,-0.9516816739185228,0,0,1,1,1,1,1.0000131841810405,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1.6137012404433893,1,1,1,1,1,0,0.1624674960973147,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-1.2367242199587352,1,0,0,0,0,1,0.6909189421501416,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.14859417063649183,1,0,1,1,0,1,0.9604671564064311,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.7888002190384014,1,1,1,0,0,0,0.965115447177552,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.1372743995179157,0,0,0,1,0,0,-0.5255164619714603,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1.4508197855632678,1,0,0,0,0,0,-1.304899255049372,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-0.8702409464784621,0,0,0,0,0,1,-0.6883725679877406,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.247217966963116,1,0,1,1,0,1,1.2509445312061254,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-0.7888002190384014,1,0,0,0,0,1,1.0133075601823696,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.7178532386027215,1,0,0,1,1,1,1.3356961782145975,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.445219923487742,1,1,0,1,0,1,1.340531308550153,0,1,0,0,0,1,0,1,0,0,1
0,1,0,1.247217966963116,1,0,1,1,0,1,1.42044782522307,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.8295205827584317,1,1,0,0,0,1,0.4715617381282135,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0049893670094707,0,1,0,0,0,1,0.66181566368299,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.481049737066981,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.1552834925186746,0,0,1,0,0,0,-0.467353566965646,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0.6771328748826912,0,0,1,0,1,1,-0.2812323029470404,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.2220586945203225,1,1,0,0,0,1,0.539001427931006,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.6364125111626608,0,0,1,1,0,0,-0.9991286070188056,1,0,0,0,1,0,0,0,0,1,1
1,1,0,1.5729808767233588,0,1,1,1,1,1,1.151236711196158,0,1,0,0,0,1,0,0,1,0,0
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-0.62854787598176,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2367242199587352,1,0,0,0,0,1,0.6948456048494833,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,1,0,0,0,-1.181926277037079,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,0,1,1
0,1,1,1.0843365120829946,0,0,0,0,0,0,-1.4677553610656522,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.5009913010689746,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,0.4815325201292102,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.1372743995179157,0,1,1,0,1,0,-0.8395960950028577,1,0,0,0,1,0,0,1,0,0,0
0,1,1,1.4915401492832985,0,1,0,1,1,0,-0.8528904710041867,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-0.9924020376385532,1,0,0,0,0,1,0.3352943841145911,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.6364125111626608,1,1,0,0,1,1,-0.1383177609327537,1,0,0,0,1,0,1,0,0,0,0
0,1,0,-0.748079855318371,0,0,0,0,0,0,-1.4744025490663168,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.4223169455581282,1,0,1,0,0,1,1.1927816362003112,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.7888002190384014,0,0,0,0,0,0,-0.6966815529885713,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,0.9468356801757248,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1.5729808767233588,0,0,1,1,1,1,0.5297246331340278,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.2367242199587352,0,1,1,0,1,1,0.7141841001524675,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.0965540357978854,0,0,0,0,0,1,-0.6734163949862454,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-1.1552834925186746,1,0,1,0,0,1,1.1097946845439202,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5322605130033284,1,1,1,1,1,1,0.9983513871808744,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-1.1715971616516838,0,0,1,1,0,1,-0.2918619012387458,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.1144410528823148,1,0,1,0,0,0,0.8248880290408511,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,0,0,1,1,1,1,-0.1732154979362424,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.0051763111266072,0,0,0,0,0,1,0.5003015055252742,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.5549717837226001,1,0,0,1,0,1,1.1329569441943304,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.880734693482843,0,1,1,1,1,0,1.4952286902305454,0,1,0,0,0,1,1,0,0,0,1
0,1,1,1.4508197855632678,0,1,1,1,1,1,-0.2779087089467081,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.253584145505964,0,0,0,0,1,1,-0.25050258316443363,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0.6364125111626608,0,1,1,1,0,1,0.1774236690988095,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1.2879383306831464,1,0,0,1,0,1,1.1728400721983174,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1.369379058123207,0,0,0,0,1,1,-0.5105602889699654,1,0,0,0,1,0,0,1,0,0,0
1,0,0,-0.9516816739185228,0,0,0,0,0,1,0.534710024134526,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.3920903288424788,0,0,0,1,0,1,0.9102761461720702,0,1,0,1,0,0,0,0,1,0,0
1,1,1,1.5028071201447941,1,1,1,1,1,0,0.7233839281120836,1,0,0,0,0,1,0,1,0,0,1
0,0,0,-0.7888002190384014,0,1,0,0,1,0,-0.3194536339508612,1,0,0,0,1,0,0,0,0,1,0
0,1,1,1.5322605130033284,0,0,1,1,1,1,0.5197538511330312,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0.758573602322752,0,1,1,1,0,1,0.9551446651765552,0,1,0,0,1,0,0,0,1,0,0
0,1,1,0.6364125111626608,1,1,1,0,0,1,1.3456669602155942,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0.24345176609443145,0,1,1,0,0,1,-0.3483070922777969,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2739100972838135,0,0,0,0,0,0,-1.479099455468365,0,0,1,1,0,0,0,0,0,1,1
0,1,0,-0.3408762181180675,0,0,0,0,0,0,-1.4827115340671475,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4727407520661506,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,1,0,1,0.6909189421501416,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0.2699292376823877,0,0,0,1,0,0,-1.152013931034089,1,0,0,1,0,0,0,1,0,0,1
0,1,0,1.3286586944031769,0,0,0,0,0,1,-1.4744025490663168,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.1070477828022663,1,1,1,1,0,1,1.4486983742258936,0,1,0,0,1,0,0,0,1,0,0
0,1,0,-1.2612347937082837,0,0,0,1,0,0,0.3828089875726908,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,1,0,0,0.9850570111795456,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0578954129388853,0,0,0,0,0,1,-0.6582416208752859,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.3153528201125979,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.3001558543980371,0,0,0,1,0,1,-0.8861264110075091,1,0,0,0,1,0,0,1,0,0,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-0.6215901964190899,1,0,0,1,0,0,0,0,0,1,1
1,1,0,-0.1372743995179157,1,0,0,0,0,1,0.9867188081797118,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.0663274190822359,1,0,1,0,1,1,1.0498670941860242,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.0151133083578247,1,0,1,1,0,0,-0.076831271926607,1,0,0,1,0,0,1,0,0,0,0
1,1,1,-0.0151133083578247,1,0,1,0,0,1,1.1844726511994803,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.0843365120829946,0,1,1,1,1,1,0.7308020701541287,1,0,0,0,0,1,0,0,1,0,0
1,0,0,-1.1145631287986442,0,0,0,0,0,1,0.2222921881032951,0,1,0,1,0,0,0,0,0,1,0
0,1,0,1.6137012404433893,0,1,1,1,1,0,0.6543594081464871,1,0,0,0,0,1,0,0,0,1,0
0,1,0,-1.1552834925186746,0,0,0,0,0,1,-1.3165318340505352,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.8273902031126212,1,0,0,1,0,0,0,0,0,1,1
1,1,0,-0.6804849705851767,1,0,0,1,0,1,0.9522081255462762,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,0,0,0,0,1,0.7744948441000287,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.0331224013585834,0,1,0,0,0,1,-0.5504434169739522,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,0,0.8620840331672525,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-0.3408762181180675,0,0,0,0,1,1,-0.454059190964317,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6611508799981471,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.2642608233761015,0,0,0,0,0,1,-1.2376283930485472,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.0227605809898797,0,0,0,1,0,1,0.4736109938604238,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-1.5109620830699717,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0.4739450526264041,0,1,0,1,0,0,0.054297048966027744,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.1912222303689606,0,0,0,0,1,1,0.17220565504954538,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-0.2594354906780068,1,0,1,0,0,1,0.8105683261621028,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.1657772395230557,0,1,1,0,1,0,0.96179185317722,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0.1477681465222966,1,0,1,0,1,1,0.1973652331008032,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,-0.4776208496910744,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1.4100994218432374,1,1,1,1,0,1,1.269224298207953,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.355256852448883,1,0,1,0,0,1,0.5155509578906811,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2577541013311824,0,1,0,0,0,1,0.6595233698314604,0,1,0,1,0,0,0,0,0,1,1
0,1,0,0.758573602322752,1,0,0,0,0,1,0.9933659961803764,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.7073594915983407,0,0,0,0,0,0,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
1,1,0,-0.17663755085922378,0,0,0,0,0,1,0.4669917556457459,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-1.2528504169195886,0,0,0,0,0,0,0.30037592156358717,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.4893587220678115,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.2828940999472064,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.3001558543980371,1,0,0,0,0,0,-1.329826210051864,0,0,1,0,0,1,0,1,0,0,1
0,1,0,-0.9924020376385532,0,1,0,0,0,0,0.3402797751150897,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.62591876415828,1,0,0,1,1,0,0.7308020701541287,0,1,0,0,1,0,0,0,1,0,0
0,1,1,-0.9516816739185228,0,0,1,0,1,0,-0.3310862129520241,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.5322605130033284,1,1,0,1,1,1,0.3336325871144251,1,0,0,0,0,1,0,1,0,0,0
0,1,1,0.1477681465222966,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,1,0,0,0,0,1,0
1,1,0,-1.0148644379930774,1,0,0,0,0,1,0.6426116500854412,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.5322605130033284,1,1,0,0,1,1,1.304122035211441,0,1,0,0,0,1,0,1,0,0,1
0,1,0,-0.43791985183043525,1,0,0,0,0,1,0.6937918868950649,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,0,0,0,1,0,1,1.001674981181207,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.5037576729981889,0,0,0,0,0,0,0.5297246331340278,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,0,1,0,1,0,0,0
0,1,0,1.4100994218432374,0,1,1,1,1,1,1.5384354122348645,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-1.1552834925186746,1,0,1,0,0,0,0.4549437681265523,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.4660523486422363,0,0,1,1,0,0,0,0,0,1,1
0,1,0,1.4508197855632678,0,1,1,1,0,0,0.2056742181016338,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-0.3408762181180675,1,0,1,0,0,1,1.2127232002023045,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6468740267758468,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.2699292376823877,0,0,0,0,1,1,-0.4972659129686364,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0.7992939660427822,0,0,1,1,1,0,-0.4839715369673072,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.1552834925186746,0,0,0,1,1,1,0.3203382111130964,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.9924020376385532,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,0,1,0,0
1,0,0,-0.9795992951485031,1,0,0,0,0,1,0.645241359512429,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3001558543980371,0,0,0,0,0,1,-1.462769970065154,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-1.1552834925186746,1,0,1,0,0,1,1.177825463198816,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.5549717837226001,0,0,1,1,0,1,0.8820255971692458,0,1,0,0,1,0,1,0,0,0,0
1,0,0,-0.0965540357978854,0,1,1,0,0,1,0.3319707901142591,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1608056990971482,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9030505315268198,1,1,0,1,0,1,0.7984462957965095,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9516816739185228,0,1,0,0,0,0,-0.5371490409726233,1,0,0,0,1,0,0,0,0,1,0
0,1,0,-1.1546637139754024,0,0,0,0,1,0,-0.48990795027516537,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0.9621754209229036,0,0,1,1,0,1,-0.952598291014154,1,0,0,0,1,0,0,1,0,0,0
0,1,1,-0.0965540357978854,1,0,0,0,0,0,0.6875953481498096,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.4100994218432374,1,0,0,0,0,1,-1.3248408190513656,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4694171580658184,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0.3106496014024181,0,0,0,0,1,1,-0.454059190964317,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.9924020376385532,0,0,0,0,0,1,-0.6518130339840859,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1385016009075475,1,0,1,0,1,1,0.8983005741403652,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.3408762181180675,0,0,1,1,0,1,1.1479131171958254,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.3920903288424788,0,0,1,0,0,1,-0.5055748979694671,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.5142514200025698,1,0,0,0,0,0,-1.33148800705203,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,1,0,0,0,-0.4640299729653139,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.3815965818380978,0,1,1,0,1,0,0.6526976111463211,0,1,0,1,0,0,0,0,0,1,0
0,0,0,1.5322605130033284,1,1,1,1,0,1,1.541759006235197,0,1,0,0,0,1,0,0,0,1,0
0,1,1,1.4100994218432374,1,0,0,0,0,0,-1.2783105030467143,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0.188488510242327,1,1,0,0,0,0,-0.0037122039192975,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0.9214550572028734,1,0,0,0,0,1,1.0648232671875193,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.5729808767233588,0,0,0,0,0,1,-1.491020519067978,0,0,1,0,0,1,0,1,0,0,0
0,1,0,-0.7743320147613236,1,0,1,0,0,1,0.4189639533042563,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.0436161483629645,1,0,0,1,1,1,1.3390197722149295,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.34338090719576303,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.6666391278783103,0,1,0,1,0,0,-0.0170065799206267,1,0,0,0,0,1,0,0,0,1,0
0,0,1,-0.5444780367182193,0,0,0,0,0,0,-1.4710789550659844,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0.07744528857315996,1,0,0,1,1,1,1.0254218009473666,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.8702409464784621,0,1,0,0,0,0,-0.4723389579661445,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.5037576729981889,1,0,0,0,0,1,0.6809481601491449,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.3001558543980371,0,0,1,0,0,1,1.034910921184529,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.4328106925625091,0,1,1,1,0,1,-0.8080219519997013,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.8295205827584317,0,1,0,1,1,0,-0.4956041159684701,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.0331224013585834,0,1,0,0,0,1,-0.1881716709377373,1,0,0,0,1,0,0,0,1,0,0
1,1,0,-0.8702409464784621,0,0,0,0,0,0,-1.4893587220678115,0,0,1,1,0,0,0,0,0,1,1
0,1,0,-1.1667553687237933,0,1,0,0,0,1,0.7404183107737259,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.9704817645228012,0,0,0,0,0,1,0.16527852801845033,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.1552834925186746,1,1,0,0,0,0,0.8604222361670865,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.0331224013585834,0,1,1,1,1,1,0.3635449331174155,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0.5956921474426305,1,1,1,1,1,1,1.6182016682428386,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-1.2774445836787656,1,0,0,0,0,1,0.3236618051134285,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,0,1,0,1,1,0,-0.5487816199737862,1,0,0,1,0,0,0,0,0,1,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8820255971692458,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.7888002190384014,1,0,1,1,0,1,1.4005062612210766,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.50149533419382,0,0,1,0,1,0,1.1325875694442937,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-0.7888002190384014,0,0,1,1,0,1,0.4815325201292102,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.7082412307931798,1,0,0,1,0,1,1.1350662486071743,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.3286586944031769,1,0,1,1,0,1,1.0199547481830342,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.021993563908461,1,0,0,0,0,0,0.7146135702357833,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6900343649879066,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.2292088739623573,0,0,0,0,0,1,0.1890562480999726,0,1,0,0,1,0,1,0,0,0,1
0,0,1,-0.2594354906780068,0,1,0,0,1,0,-0.6302096729819263,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.62591876415828,1,0,0,1,1,1,-0.0934492419282683,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0.188488510242327,0,0,0,0,0,0,-1.477726143066649,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0.0256070553622056,0,0,0,0,0,0,0.1159371800926631,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,1,0,0,0,-0.4723389579661445,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.4223169455581282,1,1,0,0,1,0,1.034910921184529,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.7073594915983407,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,1,0,0,0,1
0,1,0,-0.3001558543980371,0,0,0,0,0,1,-1.481049737066981,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0.34771757005592974,1,0,1,1,0,1,1.0614762007526073,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.9516816739185228,0,0,1,0,1,1,1.221032185203135,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.5729808767233588,0,0,1,1,1,1,1.3456669602155942,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.9214550572028734,1,0,1,1,1,1,1.6231870592433366,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-0.6643441862900198,0,1,0,0,0,1,-0.48872399871240435,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0.024466956200077106,1,0,0,1,0,0,0.8053240036935224,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.3001558543980371,1,0,0,0,0,0,-1.3115464430500368,0,0,1,0,1,0,1,0,0,0,1
0,0,0,-0.35175065944347655,0,1,0,0,0,1,-0.49068342320164515,1,0,0,1,0,0,1,0,0,0,1
0,1,0,1.6137012404433893,1,0,1,1,1,1,0.677624566148813,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-1.0331224013585834,0,0,1,0,1,1,0.830509890164096,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1092666289975455,0,0,0,0,0,1,0.1615804282894534,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0331224013585834,0,0,0,0,1,1,-0.1748772949364084,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1.125056875803025,1,0,0,1,0,1,0.4798707231290441,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0.40015068719935676,1,0,0,0,1,1,1.1610181922720149,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.2292088739623573,0,0,0,0,0,1,-1.326502616051532,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,1,-0.626886078981594,1,0,0,1,0,0,0,0,1,0,0
